fall_term,campus,atp_code,cds_code,high_school,city,county,cde_district,zip,lat,lon,charter,applicants,admits,enrollees,admit_rate,yield_rate,applicant_gpa,admit_gpa,enrollee_gpa,adm_african_american,adm_american_indian,adm_asian,adm_domestic_unknown,adm_hispanic_latinx,adm_int_l,adm_pacific_islander,adm_white,app_african_american,app_american_indian,app_asian,app_domestic_unknown,app_hispanic_latinx,app_int_l,app_pacific_islander,app_white,enr_african_american,enr_american_indian,enr_asian,enr_domestic_unknown,enr_hispanic_latinx,enr_int_l,enr_pacific_islander,enr_white,school_type,match_method,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met,expected_admit_rate,admit_rate_residual,peer_cohort_students,peer_ag_completers,peer_applicants,peer_admits,peer_enrollees,is_universitywide,is_campus,has_characteristics
2017,Universitywide,53169,43694274330692,EVERGREEN VALLEY HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95148-3122,37.325201,-121.77866,False,314,219,127,0.697452229299363,0.5799086757990868,3.818765432,3.884011976,3.955065789,,,186,13,9,,,9,,,266,15,17,,,13,,,108,6,3,,,8,High Schools (Public),uc_directory_atp,684.0,644.0,94.2,416.0,64.6,653.0,89.4,116.0,118.0,270.0,36.0,44.0,2868.0,467.0,0.1628312412831241,2674.5,2679.7,83.0,69.0,0.716282589353,-0.018830360053637,498.0,364.0,242.0,174.0,84.0,True,False,True
2017,Universitywide,50911,48705404833000,FAIRFIELD HIGH SCHOOL,Fairfield,Solano,Fairfield-Suisun Unified,94533-1626,38.276688,-122.03104,False,22,18,13,0.8181818181818182,0.7222222222222222,3.63125,3.790454545,3.95,,,11,,4,,,,,,12,,5,,,,,,7,,3,,,,High Schools (Public),uc_directory_atp,324.0,266.0,82.1,80.0,30.1,267.0,59.2,12.0,9.0,129.0,3.0,5.0,1453.0,944.0,0.6496902959394356,2583.0,2546.6,53.0,19.0,0.6317507008188229,0.1864311173629953,306.0,108.0,56.0,34.0,18.0,True,False,True
2017,Universitywide,52497,01751010130096,FOOTHILL HIGH SCHOOL,Pleasanton,Alameda,Pleasanton Unified,94588-9799,37.671579,-121.91994,False,236,166,87,0.7033898305084746,0.5240963855421686,3.911518152,3.936387833,4.0135,3,,105,6,4,,,45,7,,132,8,12,,,73,,,53,4,3,,,23,High Schools (Public),uc_directory_atp,519.0,509.0,98.1,336.0,66.0,510.0,83.9,84.0,70.0,131.0,32.0,111.0,2148.0,121.0,0.0563314711359404,2688.6,2681.4,88.0,69.0,0.6989243080337271,0.0044655224747475,498.0,364.0,242.0,174.0,84.0,True,False,True
2017,Universitywide,50372,07617210730457,FREEDOM HIGH SCHOOL,Oakley,Contra Costa,Liberty Union High,94561-3843,37.969082,-121.71575,False,76,45,26,0.5921052631578947,0.5777777777777777,3.839186047,3.94530303,4.110666667,3,,8,,15,,,15,15,,13,,25,,,19,,,7,,6,,,8,High Schools (Public),uc_directory_atp,605.0,593.0,98.0,281.0,47.4,596.0,67.8,22.0,65.0,272.0,13.0,32.0,2643.0,944.0,0.3571698827090427,2599.6,2556.1,59.0,25.0,0.6793284755168996,-0.0872232123590048,490.0,255.0,135.5,83.5,39.5,True,False,True
2017,Universitywide,52205,01612590125716,FREMONT HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94601-4618,37.7744,-122.20972,False,23,12,6,0.5217391304347826,0.5,3.695853659,3.844516129,3.905,,,,,9,,,,,,,,16,,,,,,,,5,,,,High Schools (Public),name_city,136.0,82.0,60.3,22.0,26.8,99.0,50.5,5.0,9.0,32.0,1.0,3.0,764.0,654.0,0.856020942408377,2478.3,2461.1,18.0,4.0,0.5938311087305976,-0.072091978295815,73.0,42.0,23.0,14.0,8.0,True,False,True
2017,Universitywide,53460,43694684332474,FREMONT HIGH SCHOOL,Sunnyvale,Santa Clara,Fremont Union High,94087-2556,37.352616,-122.035,False,120,80,34,0.6666666666666666,0.425,3.987407407,4.013057325,4.074333333,,,44,5,6,,,24,,,63,5,11,,,37,,,21,,,,,9,High Schools (Public),uc_directory_atp,491.0,426.0,86.8,225.0,52.8,436.0,73.6,34.0,59.0,186.0,14.0,28.0,2022.0,651.0,0.3219584569732938,2593.5,2595.1,58.0,43.0,0.6765069771746681,-0.0098403105080014,490.0,255.0,135.5,83.5,39.5,True,False,True
2017,Universitywide,52945,38684783831765,GALILEO ACAD OF SCIENCE & TECH,San Francisco,San Francisco,San Francisco Unified,94109-1004,37.803401,-122.42408,False,211,119,76,0.5639810426540285,0.6386554621848739,3.83259434,3.9425,4.000707965,,,104,5,7,,,,7,,179,6,17,,,,,,66,3,5,,,,High Schools (Public),uc_directory_atp,489.0,412.0,84.3,278.0,67.5,410.0,80.2,65.0,101.0,143.0,11.0,9.0,1872.0,1470.0,0.7852564102564102,2627.1,2640.5,74.0,62.0,0.7400576134331454,-0.1760765707791168,463.5,188.5,111.0,71.5,43.0,True,False,True
2017,Universitywide,52947,38684783830437,GATEWAY HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94115-3510,37.783129,-122.43773,True,54,41,25,0.7592592592592593,0.6097560975609756,3.860144928,3.9894,4.0535,6,,12,,6,,,16,8,,14,,10,,,21,4,,8,,,,,11,High Schools (Public),uc_directory_atp,105.0,99.0,94.3,83.0,83.8,100.0,82.0,22.0,32.0,19.0,2.0,7.0,477.0,198.0,0.4150943396226415,2643.4,2615.2,75.0,46.0,0.690027786271104,0.0692314729881553,92.0,40.0,21.5,19.0,12.0,True,False,True
2017,Universitywide,52950,38684783839081,GEORGE WASHINGTON HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94121-2733,37.777781,-122.49203,False,233,130,85,0.5579399141630901,0.6538461538461539,3.896548043,3.949356223,4.051487603,,,112,5,,,,7,6,,192,7,11,,,15,,,78,,,,,3,High Schools (Public),uc_directory_atp,482.0,433.0,89.8,314.0,72.5,438.0,86.5,80.0,112.0,157.0,15.0,15.0,2010.0,1197.0,0.5955223880597015,2629.9,2637.5,74.0,58.0,0.7395197604822946,-0.1815798463192045,471.5,215.0,108.5,62.0,36.5,True,False,True
2017,Universitywide,51040,43694844332839,GILROY HIGH SCHOOL,Gilroy,Santa Clara,Gilroy Unified,95020-6333,36.997203,-121.57599,False,40,27,14,0.675,0.5185185185185185,3.812307692,3.950263158,4.005,,,,,15,,,9,,,,,23,,,12,,,,,7,,,6,High Schools (Public),uc_directory_atp,324.0,297.0,91.7,96.0,32.3,300.0,70.3,15.0,26.0,152.0,5.0,13.0,1601.0,941.0,0.5877576514678327,2580.3,2573.9,53.0,33.0,0.62826179247629,0.04673820752371,289.0,114.0,58.0,33.0,20.0,True,False,True
2017,Universitywide,51423,01612000133397,GRANADA HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-4066,37.675206,-121.78984,False,123,71,39,0.5772357723577236,0.5492957746478874,3.979382716,4.016692308,4.06942029,,,19,,10,,,38,,,29,,17,,,71,,,10,,4,,,23,High Schools (Public),uc_directory_atp,474.0,467.0,98.5,227.0,48.6,468.0,82.3,38.0,72.0,189.0,22.0,64.0,2164.0,346.0,0.1598890942698706,2641.7,2635.2,76.0,58.0,0.6567717151684483,-0.0795359428107247,498.0,364.0,242.0,174.0,84.0,True,False,True
2017,Universitywide,51120,41688904132817,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Cabrillo Unified,94019,37.473215,-122.42846,False,79,50,24,0.6329113924050633,0.48,4.022533333,4.112622951,4.133214286,,,,,10,,,34,,,,,19,,,50,,,,,4,,,15,High Schools (Public),uc_directory_atp,242.0,232.0,95.9,134.0,57.8,237.0,81.0,23.0,34.0,91.0,12.0,32.0,995.0,346.0,0.3477386934673366,2607.0,2590.5,59.0,40.0,0.657045753278885,-0.0241343608738217,329.0,156.5,74.5,45.5,26.0,True,False,True
2017,Universitywide,51150,01611920133629,HAYWARD HIGH SCHOOL,Hayward,Alameda,Hayward Unified,94541-5314,37.672677,-122.06992,False,61,41,25,0.6721311475409836,0.6097560975609756,3.600363636,3.700930233,3.861578947,11,,12,,18,,,,18,,13,,28,,,,8,,6,,11,,,,High Schools (Public),uc_directory_atp,330.0,282.0,85.5,127.0,45.0,283.0,64.7,23.0,53.0,99.0,5.0,3.0,1576.0,1035.0,0.6567258883248731,2583.6,2547.6,58.0,23.0,0.6693331019014007,0.0027980456395828,306.0,108.0,56.0,34.0,18.0,True,False,True
2017,Universitywide,54774,01611920127944,HAYWARD TWIN OAKS MONTESSORI,Hayward,Alameda,Hayward Unified,94542-1048,37.66194,-122.07446,True,7,,,,,4.085555556,4.1025,,,,,,,,,,,,,,,,,,,,,,,,,,K-12 Schools (Public),name_city,37.0,35.0,94.6,33.0,94.3,37.0,73.0,0.0,16.0,9.0,2.0,0.0,188.0,94.0,0.5,2547.7,2469.6,36.0,5.0,0.6659316261087384,,92.0,40.0,21.5,19.0,12.0,True,False,True
2017,Universitywide,51160,49753904932554,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Healdsburg Unified,95448-3449,38.621437,-122.86803,False,28,19,12,0.6785714285714286,0.631578947368421,3.87125,3.966744186,4.094736842,,,,,10,,,8,,,,,15,,,11,,,,,6,,,5,High Schools (Public),uc_directory_atp,140.0,129.0,92.1,63.0,48.8,133.0,65.4,11.0,14.0,50.0,5.0,7.0,589.0,265.0,0.4499151103565365,2596.9,2568.7,60.0,29.0,0.6210688028851273,0.0575026256863012,92.0,40.0,21.5,19.0,12.0,True,False,True
2017,Universitywide,52347,43696414332904,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Palo Alto Unified,94306-3827,37.399966,-122.13179,False,324,236,78,0.7283950617283951,0.3305084745762712,3.993281734,4.035697674,4.037534247,6,,143,16,12,,,59,10,,186,19,20,,,86,,,47,4,7,,,18,High Schools (Public),uc_directory_atp,466.0,449.0,96.4,403.0,89.8,455.0,85.5,73.0,32.0,48.0,60.0,176.0,1919.0,136.0,0.0708702449192287,2722.2,2754.4,93.0,91.0,0.7490108586509436,-0.0206157969225485,498.0,364.0,242.0,174.0,84.0,True,False,True
2017,Universitywide,53088,43696664330080,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95136-2830,37.258238,-121.85269,False,47,33,14,0.7021276595744681,0.4242424242424242,3.938409091,4.033666667,4.208461538,,,15,,8,,,9,,,22,,13,,,10,,,7,,4,,,,High Schools (Public),uc_directory_atp,253.0,232.0,91.7,106.0,45.7,234.0,73.5,14.0,31.0,119.0,3.0,5.0,1118.0,659.0,0.5894454382826476,2561.6,2520.9,46.0,14.0,0.645341312170685,0.056786347403783,289.0,114.0,58.0,33.0,20.0,True,False,True
2017,Universitywide,51206,07617960730598,HERCULES HIGH SCHOOL,Hercules,Contra Costa,West Contra Costa Unified,94547-1554,37.99974,-122.25197,False,88,55,37,0.625,0.6727272727272727,3.799868421,3.984285714,4.168181818,,,39,,10,,,,11,,55,,16,,,,,,29,,5,,,,High Schools (Public),uc_directory_atp,275.0,262.0,95.3,149.0,56.9,262.0,78.2,34.0,31.0,118.0,9.0,13.0,996.0,404.0,0.4056224899598393,2612.7,2556.4,64.0,31.0,0.6703990933663523,-0.0453990933663522,289.0,114.0,58.0,33.0,20.0,True,False,True
2017,Universitywide,50386,07617210107797,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-4604,37.925177,-121.75251,False,115,71,46,0.6173913043478261,0.647887323943662,3.743987342,3.842053571,3.917592593,3,,29,,15,,,22,14,,36,,24,,,38,,,23,,10,,,10,High Schools (Public),uc_directory_atp,579.0,568.0,98.1,327.0,57.6,573.0,75.6,44.0,83.0,215.0,20.0,71.0,2499.0,417.0,0.1668667466986794,2668.4,2621.3,84.0,50.0,0.6946600866114906,-0.0772687822636645,498.0,364.0,242.0,174.0,84.0,True,False,True
2017,Universitywide,53165,41690474133070,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,San Mateo Union High,94403-3800,37.532228,-122.31511,False,103,70,35,0.6796116504854369,0.5,3.961548387,4.010964912,4.139512195,,,32,,4,,,26,,,41,,12,,,41,,,17,,,,,13,High Schools (Public),uc_directory_atp,331.0,306.0,92.4,179.0,58.5,309.0,81.9,35.0,37.0,134.0,17.0,30.0,1418.0,216.0,0.152327221438646,2654.6,2630.6,78.0,54.0,0.6644281841396238,0.0151834663458131,328.5,225.5,137.5,90.0,44.0,True,False,True
2017,Universitywide,53462,43694684333316,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Fremont Union High,95014-0203,37.3366,-122.04887,False,323,241,102,0.7461300309597523,0.4232365145228215,3.994959128,4.040878378,4.093305785,,,154,10,9,6,,61,,,191,12,17,6,,94,,,77,4,,5,,13,High Schools (Public),uc_directory_atp,554.0,539.0,97.3,418.0,77.6,546.0,82.8,100.0,67.0,129.0,35.0,121.0,2391.0,317.0,0.1325805102467586,2687.9,2716.9,84.0,77.0,0.7308628094835469,0.0152672214762054,498.0,364.0,242.0,174.0,84.0,True,False,True
2017,Universitywide,54255,01611920137646,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,Hayward Unified,94545-3451,37.63089,-122.10291,True,48,35,27,0.7291666666666666,0.7714285714285715,3.878648649,4.03625,4.012,,,4,,21,,,,,,6,,28,,,,,,,,17,,,,K-12 Schools (Public),fuzzy_name_city,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True
2017,Universitywide,53087,43694274330031,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95133-1703,37.370953,-121.85602,False,161,109,63,0.6770186335403726,0.5779816513761468,3.892678571,3.970224719,4.118235294,4,,87,6,9,,,,5,,123,6,22,,,,,,56,3,,,,,High Schools (Public),uc_directory_atp,699.0,604.0,86.4,284.0,47.0,633.0,75.7,60.0,94.0,308.0,4.0,13.0,2944.0,1434.0,0.4870923913043478,2606.8,2582.2,64.0,36.0,0.6899463753471576,-0.012927741806785,471.5,215.0,108.5,62.0,36.5,True,False,True
2017,Universitywide,50968,01611760134270,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-3353,37.522654,-121.96902,False,293,217,126,0.7406143344709898,0.5806451612903226,3.898986301,3.923579882,3.97122093,,,185,14,4,5,,9,,,240,15,11,6,,19,,,107,9,4,,,4,High Schools (Public),uc_directory_atp,497.0,468.0,94.2,339.0,72.4,476.0,86.1,118.0,89.0,135.0,24.0,44.0,2249.0,270.0,0.1200533570475767,2668.9,2685.0,80.0,70.0,0.7159057751030191,0.0247085593679706,498.0,364.0,242.0,174.0,84.0,True,False,True
2017,Universitywide,53090,43694274333639,JAMES LICK HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95127-1933,37.368046,-121.83009,False,33,21,15,0.6363636363636364,0.7142857142857143,4.001666667,4.052666667,,,,9,,11,,,,,,16,,15,,,,,,5,,9,,,,High Schools (Public),uc_directory_atp,248.0,203.0,81.9,63.0,31.0,207.0,54.6,12.0,15.0,82.0,3.0,1.0,1120.0,918.0,0.8196428571428571,2577.3,2538.1,51.0,18.0,0.6194874516044595,0.0168761847591768,306.0,108.0,56.0,34.0,18.0,True,False,True
2017,Universitywide,50969,01612420134668,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,New Haven Unified,94587-3321,37.592494,-122.02604,False,252,139,77,0.5515873015873016,0.5539568345323741,3.836853448,3.908378378,4.022268041,3,,100,3,18,,,10,11,,171,5,48,,,11,3,,58,,5,,,6,High Schools (Public),uc_directory_atp,813.0,741.0,91.1,356.0,48.0,756.0,79.1,75.0,157.0,333.0,13.0,20.0,3750.0,1699.0,0.4530666666666667,2620.9,2605.8,68.0,43.0,0.6990133786859768,-0.1474260770986751,471.5,215.0,108.5,62.0,36.5,True,False,True
2017,Universitywide,50720,41689244133393,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Jefferson Union High,94014-2035,37.695804,-122.46473,False,39,22,18,0.5641025641025641,0.8181818181818182,3.84,3.919782609,4.159375,,,14,,5,,,,,,25,,10,,,,,,12,,3,,,,High Schools (Public),uc_directory_atp,240.0,219.0,91.3,92.0,42.0,223.0,70.9,16.0,27.0,113.0,2.0,0.0,1107.0,588.0,0.5311653116531165,2587.9,2551.7,56.0,23.0,0.6341493787193011,-0.070046814616737,92.0,40.0,21.5,19.0,12.0,True,False,True
2017,Universitywide,53690,48705814830147,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94591-8367,38.116993,-122.2019,False,52,27,16,0.5192307692307693,0.5925925925925926,3.738085106,3.921612903,4.103333333,,,16,,8,,,,9,,26,,15,,,,,,10,,6,,,,High Schools (Public),uc_directory_atp,345.0,288.0,83.5,111.0,38.5,289.0,67.8,12.0,32.0,136.0,2.0,14.0,1603.0,853.0,0.5321272613849033,2539.8,2520.2,37.0,15.0,0.6451955096681173,-0.125964740437348,289.0,114.0,58.0,33.0,20.0,True,False,True
2017,Universitywide,50966,01611760134452,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-1913,37.528399,-121.98312,False,71,49,27,0.6901408450704225,0.5510204081632653,3.828163265,3.886282051,4.0,3,,34,,5,,,6,7,,44,,9,,,9,,,21,,,,,4,High Schools (Public),uc_directory_atp,352.0,329.0,93.5,162.0,49.2,333.0,75.7,25.0,56.0,151.0,7.0,13.0,1385.0,522.0,0.3768953068592058,2621.4,2583.7,66.0,39.0,0.6607594499119566,0.0293813951584659,329.0,156.5,74.5,45.5,26.0,True,False,True
2017,Universitywide,52630,07617960733659,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,West Contra Costa Unified,94804-3399,37.925364,-122.32931,False,19,13,10,0.6842105263157895,0.7692307692307693,3.655,3.781666667,3.760833333,,,,,9,,,,,,,,14,,,,,,,,7,,,,High Schools (Public),uc_directory_atp,225.0,171.0,76.0,46.0,26.9,174.0,56.9,10.0,9.0,74.0,1.0,5.0,915.0,757.0,0.8273224043715847,2486.4,2447.3,17.0,3.0,0.6163292313685349,0.0678812949472545,73.0,42.0,23.0,14.0,8.0,True,False,True
2017,Universitywide,52960,38684783834769,JOHN O'CONNELL HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94110-2010,37.759631,-122.41468,False,14,9,4,0.6428571428571429,0.4444444444444444,3.488571429,3.598,,,,,,5,,,,,,,,8,,,,,,,,,,,,High Schools (Public),uc_directory_atp,71.0,58.0,81.7,32.0,55.2,60.0,63.3,4.0,10.0,23.0,1.0,0.0,372.0,229.0,0.6155913978494624,2563.5,2508.8,46.0,16.0,0.6261902108389482,0.0166669320181946,92.0,40.0,21.5,19.0,12.0,True,False,True
2017,Universitywide,50710,07616970737023,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,John Swett Unified,94525-1426,38.052381,-122.22105,False,15,11,7,0.7333333333333333,0.6363636363636364,3.922941176,4.009333333,4.206,,,7,,,,,,,,10,,,,,,,,5,,,,,,High Schools (Public),uc_directory_atp,122.0,114.0,93.4,33.0,28.9,114.0,71.9,6.0,12.0,62.0,1.0,1.0,558.0,307.0,0.5501792114695341,2596.9,2591.5,58.0,34.0,0.5711906703245133,0.1621426630088199,92.0,40.0,21.5,19.0,12.0,True,False,True
2017,Universitywide,53884,38684780102103,JUNE JORDAN SCHOOL FOR EQUITY,San Francisco,San Francisco,San Francisco Unified,94112-2866,37.719997,-122.4255,False,11,5,3,0.4545454545454545,0.6,3.854,,,,,,,,,,,,,,,7,,,,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,52.0,39.0,75.0,29.0,74.4,39.0,61.5,1.0,12.0,8.0,2.0,1.0,242.0,150.0,0.6198347107438017,2478.5,2460.5,14.0,3.0,0.6470557145560846,-0.1925102600106301,73.0,42.0,23.0,14.0,8.0,True,False,True
2017,Universitywide,54231,01613090114421,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,San Lorenzo Unified,94580-1315,37.674319,-122.15009,True,67,53,30,0.7910447761194029,0.5660377358490566,3.911470588,4.006962025,4.211785714,5,,18,,23,,,4,7,,20,,31,,,6,,,12,,17,,,,High Schools (Public),uc_directory_atp,131.0,122.0,93.1,122.0,100.0,122.0,78.7,26.0,14.0,35.0,5.0,16.0,591.0,371.0,0.6277495769881557,2648.7,2626.9,76.0,49.0,0.7479409446902356,0.0431038314291672,73.0,42.0,23.0,14.0,8.0,True,False,True
2017,Universitywide,54816,38684780127530,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,San Francisco Unified,94124-2488,37.732378,-122.38235,True,40,28,18,0.7,0.6428571428571429,3.356904762,3.4035,3.62125,6,,7,,13,,,,8,,7,,23,,,,3,,5,,9,,,,High Schools (Public),fuzzy_name_city,94.0,79.0,84.0,79.0,100.0,80.0,85.0,15.0,18.0,26.0,5.0,4.0,388.0,316.0,0.8144329896907216,2643.8,2621.4,80.0,51.0,0.7596688538787065,-0.0596688538787065,73.0,42.0,23.0,14.0,8.0,True,False,True
2017,Universitywide,54377,43694270116889,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,East Side Union High,95133-1703,37.368245,-121.86008,True,65,55,34,0.8461538461538461,0.6181818181818182,3.663218391,3.752571429,4.150769231,,,17,,37,,,,,,18,,46,,,,,,10,,23,,,,High Schools (Public),name_city,117.0,103.0,88.0,103.0,100.0,107.0,82.2,29.0,31.0,17.0,5.0,6.0,500.0,366.0,0.732,2639.5,2619.5,72.0,50.0,0.7558534667704027,0.0903003793834434,73.0,42.0,23.0,14.0,8.0,True,False,True
2017,Universitywide,53680,07616300733725,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Acalanes Union High,94596-5319,37.890139,-122.05741,False,149,91,48,0.610738255033557,0.5274725274725275,3.938159204,4.027852349,4.126956522,5,,25,3,8,,,49,6,,43,5,12,,,81,,,17,,5,,,24,High Schools (Public),uc_directory_atp,376.0,369.0,98.1,277.0,75.1,371.0,83.8,46.0,56.0,105.0,18.0,86.0,1530.0,119.0,0.0777777777777777,2634.3,2630.1,71.0,54.0,0.7064725902513298,-0.0957343352177727,328.5,225.5,137.5,90.0,44.0,True,False,True
2017,Universitywide,53208,43694274330668,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,East Side Union High,95127-3823,37.35905,-121.816,True,38,21,14,0.5526315789473685,0.6666666666666666,3.832972973,3.987037037,4.173333333,,,,,19,,,,,,,,36,,,,,,,,12,,,,High Schools (Public),uc_directory_atp,116.0,99.0,85.3,57.0,57.6,99.0,60.6,9.0,19.0,30.0,2.0,0.0,440.0,362.0,0.8227272727272728,2557.6,2503.7,46.0,11.0,0.6541131809886392,-0.1014816020412707,73.0,42.0,23.0,14.0,8.0,True,False,True
2017,Universitywide,52968,,LEADERSHIP HIGH SCHOOL,San Francisco,San Francisco,,,,,,11,7,4,0.6363636363636364,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False
2017,Universitywide,51231,01611920108670,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Hayward Unified,94545-4600,37.624193,-122.0879,True,54,37,19,0.6851851851851852,0.5135135135135135,3.823965517,3.873777778,4.072857143,,,15,,15,,,,,,20,,24,,,,,,8,,8,,,,High Schools (Public),fuzzy_name_city,123.0,122.0,99.2,116.0,95.1,130.0,85.4,15.0,62.0,29.0,4.0,1.0,578.0,346.0,0.5986159169550173,2668.2,2639.7,85.0,55.0,0.7346151705481031,-0.0494299853629178,92.0,40.0,21.5,19.0,12.0,True,False,True
2017,Universitywide,53970,07617960101477,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,West Contra Costa Unified,94801-2411,37.934059,-122.3611,True,59,41,22,0.6949152542372882,0.5365853658536586,3.716666667,3.805,3.92125,,,,,40,,,,,,,,55,,,,,,,,21,,,,High Schools (Public),uc_directory_atp,119.0,112.0,94.1,107.0,95.5,115.0,79.1,22.0,34.0,30.0,1.0,4.0,548.0,456.0,0.8321167883211679,2635.6,2581.2,74.0,30.0,0.7494709704798879,-0.0545557162425996,73.0,42.0,23.0,14.0,8.0,True,False,True
2017,Universitywide,53092,43694014330239,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Campbell Union High,95124-5616,37.24331,-121.92258,False,138,86,45,0.6231884057971014,0.5232558139534884,3.921735537,3.969705882,4.028695652,,,33,,6,,,40,,,40,,9,,,78,,,18,,4,,,19,High Schools (Public),uc_directory_atp,378.0,365.0,96.6,259.0,71.0,370.0,83.2,44.0,62.0,123.0,20.0,59.0,1691.0,88.0,0.05204021289178,2643.2,2648.5,75.0,62.0,0.6961174673555094,-0.0729290615584079,328.5,225.5,137.5,90.0,44.0,True,False,True
2017,Universitywide,53091,43696664333522,LELAND HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95120-2142,37.220338,-121.84737,False,242,190,90,0.7851239669421488,0.4736842105263157,3.964208333,4.016565657,4.10183908,7,,128,5,9,,,40,7,,153,5,14,,,62,5,,58,,,,,22,High Schools (Public),uc_directory_atp,433.0,419.0,96.8,314.0,74.9,421.0,89.3,83.0,59.0,105.0,43.0,86.0,1881.0,169.0,0.0898458266879319,2671.6,2691.1,81.0,75.0,0.7121399255147265,0.0729840414274223,498.0,364.0,242.0,174.0,84.0,True,False,True
2017,Universitywide,50375,07617210733980,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-1132,37.934897,-121.6951,False,70,47,24,0.6714285714285714,0.5106382978723404,3.795181818,3.950704225,4.056086957,4,,6,,9,,,26,7,,7,,16,,,38,,,5,,5,,,11,High Schools (Public),uc_directory_atp,566.0,536.0,94.7,273.0,50.9,542.0,65.5,24.0,67.0,199.0,28.0,37.0,2579.0,796.0,0.3086467623109732,2630.1,2577.1,70.0,34.0,0.6834999393439363,-0.0120713679153648,490.0,255.0,135.5,83.5,39.5,True,False,True
2017,Universitywide,52212,01612590130575,LIFE ACADEMY HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94601-3124,37.784286,-122.21676,False,32,16,15,0.5,0.9375,3.513181818,3.646875,3.902222222,,,,,14,,,,,,,,27,,,,,,,,13,,,,K-12 Schools (Public),uc_directory_atp,65.0,57.0,87.7,40.0,70.2,60.0,75.0,12.0,13.0,20.0,0.0,0.0,471.0,428.0,0.9087048832271762,2593.1,2533.4,61.0,24.0,0.6723986424988109,-0.1723986424988108,73.0,42.0,23.0,14.0,8.0,True,False,True
2017,Universitywide,54151,01612590108944,LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,Oakland Unified,94621-1418,37.73705,-122.19663,True,37,19,14,0.5135135135135135,0.7368421052631579,3.591212121,3.661481481,3.653333333,,,,,15,,,,,,,,30,,,,,,,,10,,,,High Schools (Public),uc_directory_atp,56.0,42.0,75.0,42.0,100.0,49.0,63.3,8.0,14.0,8.0,1.0,0.0,260.0,206.0,0.7923076923076923,2655.2,2618.1,81.0,48.0,0.7282355827926655,-0.214722069279152,73.0,42.0,23.0,14.0,8.0,True,False,True
